Name,Price,Product Details
"OfficeDepot®FunMusicalShapeErasers 3-1/2""x2"" Assorted PackOf4Erasers", $1.50 ,"Item :6830864 ,Manufacturer :LC19005 ,color: Assorted ,primary material: Rubber ,Recommended Medium: Lead ,material family: Rubber ,case included: Yes ,width: 2 in. ,height: 3-1/2 in. ,Product Line: Fun Musical Shape Erasers ,quantity: 4 ,brand name: Office Depot ,Distributed By: Office Depot Inc. ,manufacturer: OFFICE DEPOT ,Product Type: Cube Eraser"
Avery®Marks-A-Lot®Bullet-TipPermanentMarkers Black PackOf12, $13.39 ,"Item :258461 ,OfficeMax :20476646,Manufacturer :AVE24878 ,point type: Bullet ,Color (Barrel): Black ,Color (Ink): Black ,pocket clip: Yes ,Dries In Seconds: Yes ,erasable: No ,grip type: None ,Low Viscosity: No ,magnetic: No ,odorless: No ,Permanent: Yes ,Pressure-Resistant Tip: Yes ,refillable: No ,retractable: No ,Smudge Resistant: Yes ,visible ink supply: No ,washable: No ,ink type: Liquid ,Product Line: Marks-A-Lot ,marker type: Permanent ,Quick Drying: Yes ,quantity: 12 ,brand name: Avery ,Eco-conscious: Less Harsh Chemicals ,Eco Label Standard: Certified AP Nontoxic ,Product Type: Marker Pen"
"Tombow®Mono®CorrectionTape SingleLine 394"" White", $5.89 ,"Item :662167 ,OfficeMax :20699736,Manufacturer :TOM68665 ,color: White ,line coverage: 1 ,refillable: Yes ,width: 5/32 in. ,length: 472 in. ,Product Line: MONO ,quantity: 1 ,brand name: Tombow ,Eco-conscious: Recycled Content ,Product Type: Correction Tape ,Total Recycled Content Percentage: 70 % ,assembly required: No ,Product Name: Mono Correction Tape Refillable Dispenser ,tape color: White ,tape length: 11988.8"
BICBU3GripBallPens-MediumPenPoint-1mmPenPointSize-Black-BlackBarrel-36/Box, $21.39 ,"Item :274982 ,OfficeMax :25558904,Manufacturer :BICBU3361BK ,point size: 1.0 mm ,Color (Barrel): Black ,point type: Medium ,Color (Ink): Black ,erasable: No ,refillable: No ,retractable: No ,pocket clip: Yes ,Product Line: BU3 Grip ,quantity: 36 ,brand name: BIC ,manufacturer: BIC CORP ,Product Type: Ballpoint Pen"
BIC®Ecolutions™Xtra-LifeMechanicalPencils 65%Recycled AssortedBarrelColors 0.7mm PackOf12, $7.39 ,"Item :101682 ,OfficeMax :22519124,Manufacturer :MPE11-BLK ,Color (Barrel): Blue; green; Red; Yellow ,Lead Size: 0.7 mm ,eraser included: Yes ,grip type: Ribbed ,Material (barrel): Plastic ,refillable: No ,retractable: Yes ,pocket clip: Yes ,Product Line: Ecolutions ,quantity: 12 ,brand name: BIC ,Eco-conscious: Recycled Content ,manufacturer: BIC CORP ,Product Type: Mechanical Pencil ,Total Recycled Content Percentage: 65 %"
FriXionFinelinerErasableMarkerPens-FinePenPoint-0.6mmPenPointSize-BlueGel-basedInk-12/Dozen, $23.59 ,"Item :8706660 ,Manufacturer :PIL11467 ,point size: 0.6 mm ,Color (Ink): Blue ,erasable: Yes ,ink type: Gel ,Product Line: FriXion ,Quick Drying: Yes ,quantity: 12 ,brand name: FriXion ,manufacturer: PILOT CORPORATION OF AMERICA ,Product Type: Ballpoint Pen"
PaperMateGelPen ProfileRetractablePen 0.7mm Black 36Count, $31.99 ,"Item :8012081 ,Manufacturer :2095473 ,point size: 0.7 mm ,Color (Ink): Black ,Color (Barrel): Translucent Black ,point type: Medium ,click style: Top ,erasable: No ,grip type: Cushioned ,ink type: Gel ,refillable: No ,retractable: Yes ,Smudge Resistant: Yes ,Material (barrel): Plastic ,pocket clip: Yes ,visible ink supply: Yes ,Product Line: Profile ,Ultra-Low Viscosity (ULV): Yes ,material family: Plastic ,Quick Drying: Yes ,quantity: 36 ,brand name: Paper Mate ,Eco-conscious: Less Harsh Chemicals ,manufacturer: NEWELL BRANDS INC. ,Product Type: Gel Pen"
Pilot®Dr.Grip™CenterOfGravityBallpointPen MediumPoint 1.0mm AssortedBarrels BlackInk, $9.19 ,"Item :535952 ,OfficeMax :20693304,Manufacturer :36184 ,point size: 1.0 mm ,Color (Barrel): Assorted ,point type: Medium ,Color (Ink): Black ,click style: Top ,erasable: No ,ink type: Oil Based ,refillable: Yes ,retractable: Yes ,Smudge Resistant: Yes ,Material (barrel): Plastic ,pocket clip: Yes ,visible ink supply: No ,Product Line: Dr. Grip Center of Gravity ,quantity: 1 ,brand name: Pilot ,manufacturer: PILOT CORPORATION OF AMERICA ,Product Type: Ballpoint Pen"
BIC®Mark-it™PermanentMarkers Black PackOf12, $10.29 ,"Item :707689 ,OfficeMax :20451280,Manufacturer :GPM11-BLK ,quantity: 12 ,point type: Fine ,Color (Barrel): Silver ,Color (Ink): Black ,pocket clip: Yes ,erasable: No ,Low Viscosity: No ,magnetic: No ,Permanent: Yes ,refillable: No ,retractable: No ,Smudge Resistant: Yes ,visible ink supply: No ,washable: No ,ink type: Liquid ,Product Line: Mark-it ,marker type: Permanent ,brand name: BIC ,Eco-conscious: Less Harsh Chemicals ,Eco Label Standard: Certified AP Nontoxic ,manufacturer: BIC CORP ,Product Type: Marker Pen"
PentelEnerGelAlloyRetractableGelPens-MediumPenPoint-0.7mmPenPointSize-Refillable-Retractable-BlackGel-basedInk-AquaMarineAluminumAlloyBarrel-StainlessSteelTip-1Each, $10.29 ,"Item :983009 ,OfficeMax :24420075,Manufacturer :PENBL407LSA ,Color (Ink): Black ,point size: 0.7 mm ,Color (Barrel): Aqua Marine ,point type: Medium ,ink type: Gel ,refillable: Yes ,retractable: Yes ,Product Line: EnerGel Alloy ,quantity: 1 ,brand name: Pentel ,manufacturer: PENTEL OF AMERICA, LTD. ,Product Type: Gel Pen"
ParkerJotterOriginalsBallpointPen ClassicBlackFinish MediumPoint BlueInk 1Count, $10.99 ,"Item :6181850 ,Manufacturer :2096873 ,point size: 1.0 mm ,Color (Barrel): Black/Stainless Steel ,point type: Medium ,Color (Ink): Blue ,click style: Top ,erasable: No ,grip type: Contoured ,ink type: Oil Based ,refillable: Yes ,retractable: Yes ,Smudge Resistant: Yes ,Material (barrel): Stainless Steel; Plastic ,pocket clip: Yes ,visible ink supply: No ,Product Line: Jotter Originals ,Ultra-Low Viscosity (ULV): No ,material family: Multimaterial ,Quick Drying: Yes ,quantity: 1 ,brand name: Parker ,manufacturer: NEWELL BRANDS INC. ,Product Type: Ballpoint Pen"
Cross®Calais™BallpointPen MediumPoint 0.7mm BlackBarrel BlackInk, $26.99 ,"Item :551141 ,OfficeMax :25332220,Manufacturer :AT0112S-14 ,point size: 0.7 mm ,Color (Barrel): Black ,point type: Medium ,Color (Ink): Black ,erasable: No ,grip type: Contoured ,ink type: Solvent Based ,refillable: Yes ,retractable: No ,pocket clip: Yes ,Product Line: Calais ,material family: Metal ,quantity: 1 ,brand name: Cross ,manufacturer: A. T. CROSS COMPANY ,Product Type: Ballpoint Pen ,Finishing: Chrome; Matte Black"
BIC®Z4PlusRollerballPens BoldPoint 0.7mm GrayBarrel BlueInk PackOf12Pens, $30.89 ,"Item :949989 ,OfficeMax :22055026,Manufacturer :BICZ4C11BE ,point size: 0.7 mm ,Color (Barrel): Gray ,point type: Bold ,Color (Ink): Blue ,grip type: Rubber Cushion ,ink type: Liquid ,pocket clip: Yes ,visible ink supply: Yes ,Product Line: Z4+ ,quantity: 12 ,brand name: BIC ,manufacturer: BIC CORP ,Product Type: Roller Pen ,assembly required: No ,barrel color: Gray ,ink color: Blue ,Pen Point: Bold ,pen point size: 0.7"
Sharpie®PROPermanentMarker ChiselTip ExtraLarge Black/GrayBarrel BlackInk, $3.99 ,"Item :5311777 ,Manufacturer :2018347 ,point type: Chisel ,Color (Barrel): Black/Gray ,Color (Ink): Black ,pocket clip: Yes ,Permanent: Yes ,retractable: No ,Smudge Resistant: Yes ,visible ink supply: No ,washable: No ,ink type: Solvent Based ,Product Line: Pro ,quantity: 1 ,brand name: Sharpie ,manufacturer: NEWELL BRANDS INC. ,Product Type: Marker Pen"
Crayola®WashablePaintBrushPens AssortedColors BoxOf40, $46.09 ,"Item :722780 ,OfficeMax :23289120,Manufacturer :CYO546203 ,Color (Ink): Assorted ,washable: Yes ,quantity: 40 ,brand name: Crayola ,Product Type: Art Marker ,assembly required: No ,ink color: Assorted"
Cross®Tech3+™MultifunctionalPen/Pencil MediumPoint 1.0mm AssortedBarrels AssortedInkColors, $49.99 ,"Item :481239 ,OfficeMax :24651609,Manufacturer :AT0090S-8 ,point size: 1.0 mm ,Color (Barrel): Blue/Chrome ,point type: Medium ,Color (Ink): Black/Red ,grip type: Contoured ,pocket clip: Yes ,refillable: Yes ,Product Line: Tech3 ,quantity: 1 ,brand name: Cross ,manufacturer: A. T. CROSS COMPANY ,Product Type: Multifunction Pen"
StaedtlerDuo-EndedMarkers Calligraphy 2.0mm/3.5mm BlueBarrels AssortedInkColors PackOf12Pens, $12.99 ,"Item :8938385 ,Manufacturer :3005 TB12 02 ,Color (Barrel): Blue ,Color (Ink): Gold; Red; Pink; Maroon; Purple; Blue; Aqua; Green; Orange; Brown; Silver; Black ,erasable: No ,grip type: Resin ,Low Viscosity: No ,marker type: Permanent ,point type: Twin Tip ,refillable: No ,retractable: No ,scented: No ,Smudge Resistant: Yes ,visible ink supply: No ,washable: Yes ,ink type: Liquid ,Product Line: Duo Ended ,quantity: 12 ,brand name: Staedtler ,manufacturer: STAEDTLER-MARS GMBH & CO KG ,Product Type: Art Marker"
Monteverde®Invincia™RollerballPen RoseGold FinePoint 0.7mm BlackBarrel BlackInk, $77.49 ,"Item :874864 ,OfficeMax :20735180,Manufacturer :MV40061 ,point size: 0.7 mm ,Color (Barrel): Black ,point type: Fine ,Color (Ink): Black ,grip type: Contoured ,ink type: Liquid ,refillable: Yes ,pocket clip: Yes ,Product Line: Invincia ,quantity: 1 ,brand name: MONTEVERDE USA ,Product Type: Roller Pen"
PentelEnerGel0.7mmRetractableGelRollerPen-0.7mmPenPointSize-BlackGel-basedInk-BlackBarrel-MetalTip-1Each, $3.69 ,"Item :9245816 ,Manufacturer :PENBLP77A ,point size: 0.7 mm ,Color (Barrel): Black ,Color (Ink): Black ,erasable: No ,ink type: Gel ,retractable: Yes ,Product Line: EnerGel ,quantity: 1 ,brand name: Pentel ,Product Type: Ballpoint Pen ,Product Name: EnerGel 0.7mm Retractable Gel Roller Pen ,Tip Material: Metal ,assembly required: No ,pen point size: 0.7"
IntegraChiselTipDeskHighlighter-ChiselPointStyle-Purple, $13.99 ,"Item :151229 ,OfficeMax :22708802,Manufacturer :ITA33325 ,assembly required: No ,brand name: Integra ,ink color: Purple ,manufacturer: Integra ,Point Style: Chisel ,Product Type: Highlighter"
Pentel®SuperHi-Polymer®Leads 0.7mm H Medium 12LeadsPerTube, $1.49 ,"Item :929497 ,OfficeMax :20571034,Manufacturer :PEN50H ,color: Gray ,Lead Size: 0.7 mm ,Product Line: Super Hi-Polymer ,quantity: 12 ,brand name: Pentel ,Eco-conscious: Refill ,Product Type: Mechanical Pencil Refill ,Total Recycled Content Percentage: 100 % ,Additional Information: ,assembly required: No ,lead color: Black ,Pencil Refill Grade: H ,Pencil Refill Point Type: Medium"
Sharpie®CosmicColorPermanentMarkers UltraFinePoint GrayBarrels AssortedInkColors PackOf12Markers, $19.49 ,"Item :8728918 ,Manufacturer :2010960 ,quantity: 12 ,point type: Ultra Fine ,Color (Barrel): Gray ,Color (Ink): Assorted ,pocket clip: Yes ,Dries In Seconds: Yes ,erasable: No ,grip type: Contoured ,Low Viscosity: No ,magnetic: No ,odorless: No ,Permanent: Yes ,Pressure-Resistant Tip: Yes ,refillable: No ,retractable: No ,Smudge Resistant: Yes ,visible ink supply: No ,washable: No ,ink type: Solvent Based ,Product Line: Sharpie Fine Point Cosmic Color Permanent Marker ,marker type: Permanent ,Quick Drying: Yes ,brand name: Sharpie ,manufacturer: NEWELL BRANDS INC. ,Product Type: Marker Pen"
Cross®BaileyLightFountainPen FinePoint BlueBarrel BlackInk, $24.99 ,"Item :7756015 ,Manufacturer :AT0746S-4FS ,Color (Barrel): Blue ,point type: Fine ,Color (Ink): Black ,grip type: None ,ink type: Water Based ,Material (nib): Steel ,refillable: Yes ,Product Line: Bailey ,material family: Plastic ,quantity: 1 ,brand name: Cross ,manufacturer: A. T. CROSS COMPANY ,Product Type: Fountain Pen"
uni-ball®207GelPinkRibbonPen CityOfHope 0.7mm PinkBarrel BlackInk, $4.49 ,"Item :721827 ,Manufacturer :1745267EA ,Color (Ink): Black ,point size: 0.7 mm ,Color (Barrel): Pink ,point type: Medium ,erasable: No ,ink type: Gel ,refillable: No ,retractable: Yes ,pocket clip: Yes ,Product Line: 207 ,quantity: 1 ,brand name: Uni-Ball ,manufacturer: MITSUBISHI PENCIL CO.UK LTD ,Post Consumer Recycled Content Percentage: 0 % ,Product Type: Gel Pen ,Total Recycled Content Percentage: 0 %"
BIC®GelocitySticGenPens ExtraFinePoint 0.5mm BlackBarrels BlackInk BoxOf12, $5.99 ,"Item :5078731 ,Manufacturer :RGSF11-BLK ,Color (Ink): Black ,point size: 0.5 Mm ,Color (Barrel): Black ,point type: Extra Fine ,erasable: No ,grip type: Rubberized ,ink type: Gel ,refillable: No ,retractable: No ,Smudge Resistant: Yes ,Material (barrel): Plastic ,pocket clip: Yes ,visible ink supply: Yes ,Quick Drying: Yes ,quantity: 12 ,brand name: BIC ,manufacturer: BIC CORP ,Product Type: Gel Pen"
BIC4ColorStylusPlusPen-1mmPenPointSize-Refillable-Retractable-Blue Black Red Green-1/Pack, $9.39 ,"Item :476076 ,OfficeMax :25558913,Manufacturer :BICMMGSTP11 ,point size: 1.0 mm ,Color (Ink): Blue; Black; Red; Green ,erasable: No ,refillable: Yes ,retractable: Yes ,Product Line: 4-Color ,quantity: 1 ,brand name: BIC ,manufacturer: BIC CORP ,Product Type: Ballpoint Pen"
Sharpie®PermanentMarker ChiselTip BlueInk, $2.99 ,"Item :797245 ,OfficeMax :21882517,Manufacturer :38282 ,point type: Chisel ,Color (Ink): Blue ,pocket clip: Yes ,erasable: No ,grip type: None ,Low Viscosity: No ,magnetic: No ,Permanent: Yes ,refillable: No ,retractable: No ,washable: No ,ink type: Liquid ,marker type: Permanent ,quantity: 1 ,brand name: Sharpie ,Eco-conscious: Less Harsh Chemicals ,Eco Label Standard: Certified AP Nontoxic ,Product Type: Marker Pen ,Marker Point Style: Chisel"
ParkerJotterOriginalsBallpointPen ClassicBlueFinish MediumPoint BlueInk 1Count, $10.99 ,"Item :9516076 ,Manufacturer :2076052 ,point size: 1.0 mm ,Color (Barrel): Blue/Stainless Steel ,point type: Medium ,Color (Ink): Blue ,click style: Top ,erasable: No ,grip type: Contoured ,ink type: Oil Based ,refillable: Yes ,retractable: Yes ,Smudge Resistant: Yes ,Material (barrel): Stainless Steel; Plastic ,pocket clip: Yes ,visible ink supply: No ,Product Line: Jotter Originals ,Ultra-Low Viscosity (ULV): No ,material family: Multimaterial ,Quick Drying: Yes ,quantity: 1 ,brand name: Parker ,manufacturer: NEWELL BRANDS INC. ,Product Type: Ballpoint Pen"
uni-ball®307™GelPen MediumPoint 0.7mm BlackBarrel BlackInk PackOf12, $28.49 ,"Item :380318 ,OfficeMax :25068140,Manufacturer :1927258 ,point size: 0.7 mm ,Color (Ink): Black ,Color (Barrel): Black ,point type: Medium ,ink type: Gel ,refillable: Yes ,retractable: Yes ,pocket clip: Yes ,Product Line: 307 ,quantity: 12 ,brand name: Uni-Ball ,manufacturer: NEWELL BRANDS INC. ,Product Type: Gel Pen"
X-ACTO®Model41CommercialElectricPencilSharpener Beige, $180.19 ,"Item :909044 ,OfficeMax :20598569,Manufacturer :1606 ,color: Beige/Black ,primary material: Stainless Steel ,automatic start/stop: Yes ,Number Of Holes: 6 ,Recommended Sharpener Use: Standard Pencils ,height: 7 in. ,Warranty: 10-Year Limited ,Product Line: Model 41 Commercial Electric Pencil Sharpener ,quantity: 1 ,brand name: X-Acto ,Product Type: Electric Pencil Sharpener"
IntegraRetractable0.7mmGelPen-0.7mmPenPointSize-BlueGel-basedInk-12/Dozen, $6.39 ,"Item :8542339 ,Manufacturer :ITA36202 ,Color (Ink): Blue ,point size: 0.7 mm ,ink type: Gel ,retractable: Yes ,Smudge Resistant: Yes ,quantity: 12 ,brand name: Integra ,manufacturer: SP RICHARDS ,Product Type: Gel Pen"
Pentel®FeltTipWhiteMarker BroadPoint, $3.89 ,"Item :927665 ,OfficeMax :10019302,Manufacturer :PEN100W ,Color (Ink): White ,Product Line: Felt Tip ,Quick Drying: Yes ,quantity: 1 ,brand name: Pentel ,manufacturer: PENTEL OF AMERICA, LTD. ,Product Type: Art Marker ,Product Name: Felt Tip White Markers ,ink color: White ,assembly required: No ,Limited Warranty: Lifetime ,Certifications & Standards:"
uni-ball®Rollerball™Pens FinePoint 0.7mm 80%Recycled BlackBarrel GreenInk PackOf12Pens, $14.49 ,"Item :806406 ,OfficeMax :21118327,Manufacturer :UBC60104 ,point size: 0.7 mm ,Color (Barrel): Black ,point type: Fine ,Color (Ink): Green ,grip type: Ergonomic ,ink type: Liquid ,refillable: No ,retractable: No ,Material (barrel): Steel ,pocket clip: Yes ,quantity: 12 ,brand name: Uni-Ball ,Eco-conscious: Recycled Content ,manufacturer: NEWELL BRANDS INC. ,Post Consumer Recycled Content Percentage: 80 % ,Product Type: Roller Pen ,Total Recycled Content Percentage: 80 % ,Product Name: Classic Rollerball Pens ,pen point size: 0.7 ,assembly required: No ,Recycled Content: 80 ,Pen Point: Fine"
"BICWite-OutCorrectionTape-0.20""Widthx19.80ftLength-1Line(s)-WhiteTapeWhiteDispenser-FlexibleTip Non-refillable-2/Pack-White", $7.99 ,"Item :880407 ,OfficeMax :21801971,Manufacturer :BICWOETP21 ,length: 237-6/10 in. ,quantity: 6 ,color: White ,Color (Dispenser): White ,line coverage: 1 ,width: 1/5 in. ,Product Line: Wite-Out ,brand name: BIC ,Eco-conscious: Recycled Content ,Eco Label Standard: EcoLogo ,Product Type: Correction Tape ,Total Recycled Content Percentage: 51 % ,assembly required: No ,dispenser color: White ,Environmentally Friendly: Yes ,Product Name: Wite-Out Correction Tape ,tape color: White ,tape length: 6035.04"
Uni-Paint®Markers MediumPoint Silver PackOf12, $37.69 ,"Item :459586 ,OfficeMax :25258346,Manufacturer :UBC63614DZ ,Color (Ink): Silver ,odorless: No ,point type: Medium ,washable: No ,quantity: 12 ,brand name: Sanford ,Eco-conscious: Less Harsh Chemicals ,Eco Label Standard: Certified AP Nontoxic ,manufacturer: MITSUBISHI PENCIL CO.UK LTD ,Product Type: Art Marker"
PilotG2RetractableGelInkRollerballPens-FinePenPoint-0.5mmPenPointSize-Refillable-Yes-BlueGel-basedInk-2/Pack, $6.19 ,"Item :668043 ,OfficeMax :22928717,Manufacturer :PIL31015 ,point size: 0.5 Mm ,point type: Fine ,Color (Ink): Blue ,ink type: Gel ,Product Line: G2 ,quantity: 2 ,brand name: Pilot ,Product Type: Roller Pen"
uni-ball®PowerTankRetractableBallpointPens 1.0mm BlueBarrel BlueInk PackOf12Pens, $41.49 ,"Item :750765 ,OfficeMax :20894043,Manufacturer :UBC42071 ,point size: 1.0 mm ,Color (Barrel): Blue ,Color (Ink): Blue ,erasable: No ,ink type: Oil Based ,refillable: Yes ,retractable: Yes ,Product Line: Power Tank ,quantity: 12 ,brand name: Uni-Ball ,Product Type: Ballpoint Pen ,Additional Information: ,pen point size: 1 ,Product Name: Power Tank Retractable Ballpoint Pens ,assembly required: No"
OfficeDepot®BrandCassiniSide-ClickGelPens MediumPoint 0.7mm WhiteBarrel BlackInk PackOf4Pens, $6.99 ,"Item :9361088 ,Manufacturer :GP182000-BKN ,Color (Ink): Black ,point size: 0.7 mm ,Color (Barrel): White ,point type: Medium ,click style: Side ,erasable: No ,grip type: Rubberized ,ink type: Gel ,refillable: No ,retractable: Yes ,Smudge Resistant: Yes ,Material (barrel): Plastic ,pocket clip: Yes ,visible ink supply: No ,Product Line: Cassini ,material family: Rubber ,quantity: 4 ,brand name: Office Depot ,Distributed By: Office Depot Inc. ,manufacturer: OFFICE DEPOT ,Product Type: Gel Pen"
Pentel®SuperHi-Polymer®LeadRefills 0.7mm HBHardness TubeOf30, $3.09 ,"Item :563704 ,OfficeMax :10012728,Manufacturer :C27BPHB-K6 ,color: Black ,Lead Size: 0.7 mm ,lead type: HB ,Product Line: Super Hi-Polymer ,quantity: 1 ,brand name: Pentel ,manufacturer: PENTEL OF AMERICA, LTD. ,Post Consumer Recycled Content Percentage: 0 % ,Product Type: Mechanical Pencil Refill ,Total Recycled Content Percentage: 0 % ,assembly required: No ,Pencil Refill Grade: HB ,Pencil Refill Point Type: Medium"
Stanley®BostitchCommercialElectricPencilSharpener Gray, $86.59 ,"Item :387679 ,OfficeMax :22074755,Manufacturer :EPS12HC ,color: Gray ,automatic start/stop: Yes ,Number Of Holes: 6 ,overload protection: Yes ,width: 5 in. ,Recommended Sharpener Use: Adjustable ,Sharpener Type: Freestanding ,depth: 9 in. ,height: 7.5 in. ,Warranty: 7-Year Limited ,Product Line: QuietSharp6 ,power source: Plug-In ,quantity: 1 ,brand name: Stanley-Bostitch ,manufacturer: BLACK & DECKER/INDUS. CONST. ,Product Type: Electric Pencil Sharpener ,Certifications & Standards:"
